Race Number,Passes P1,Passes P2,Collisions,Choices,Proportion Ahead P1,Proportion Ahead P2,Win P1,Win P2,Progress P1,Progress P2,Out of Bounds P1,Out of Bounds P2,Progress Cost P1,Progress Cost P2,Bounds Cost P1,Bounds Cost P2,Adjustment Count P2,Seed: 41
60,0,1,0,22,0.86,0.14,False,True,3,4,0,0,-6,6,0.47,1.46,0
61,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-5,5,0.1,2.96,0
62,0,1,0,22,0.95,0.05,False,True,3,4,0,0,-4,4,0.09,2.86,0
63,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-6,6,0.1,2.75,0
64,0,1,0,22,0.59,0.41,False,True,3,4,0,0,0,-1,0.29,2.42,0
65,0,0,0,22,1.0,0.0,True,False,3,10,0,1,-6,6,0.1,2.81,0
66,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-6,6,0.1,2.95,0
67,0,1,0,22,0.64,0.36,False,True,3,4,0,0,-1,1,0.11,2.89,0
68,0,0,0,22,1.0,0.0,True,False,9,10,0,0,-6,6,0.1,1.63,0
69,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-8,8,0.1,1.23,0
70,0,0,0,22,1.0,0.0,True,False,3,3,0,0,-8,8,0.1,4.1,0
71,0,1,0,22,0.68,0.32,False,True,3,10,0,0,-1,1,0.24,1.75,0
72,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-4,4,0.1,3.4,0
73,0,0,0,22,1.0,0.0,True,False,3,4,0,0,-4,4,0.1,3.4,0
74,0,1,0,22,0.68,0.32,False,True,3,4,0,0,-1,1,0.24,1.75,0
75,0,0,0,22,1.0,0.0,True,False,9,10,0,0,-7,7,0.1,3.28,0
76,0,1,0,22,0.73,0.27,False,True,3,4,0,2,-1,1,0.1,5.04,0
77,0,1,0,22,0.68,0.32,False,True,3,10,0,0,-1,1,0.24,1.75,0
78,0,0,0,22,1.0,0.0,True,False,9,10,0,1,-6,6,0.1,2.81,0
79,0,1,0,22,0.95,0.05,False,True,9,10,0,0,-5,5,0.09,2.96,0
80,0,0,0,22,1.0,0.0,True,False,9,10,0,0,-6,6,0.1,2.75,0
81,0,1,0,22,0.64,0.36,False,True,3,5,0,0,-1,1,0.1,1.82,0
82,0,1,0,22,0.68,0.32,False,True,3,10,0,0,-1,1,0.24,1.75,0
